,state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,alpha,decay,eta,gamma_threshold,minimum_probability,num_topics,offset,loss,status
10,2,10,,"{'loss': 1.6883903031110368, 'status': 'ok'}","{'tid': 10, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [10], 'decay': [10], 'eta': [10], 'gamma_threshold': [10], 'minimum_probability': [10], 'num_topics': [10], 'offset': [10]}, 'vals': {'alpha': [1], 'decay': [1], 'eta': [0], 'gamma_threshold': [8], 'minimum_probability': [6], 'num_topics': [8.0], 'offset': [2]}}",,,0,2021-05-03 20:12:05.228,2021-05-03 20:12:38.021,0.4,0.95,,0.0004,0.0005,8.0,16,1.6883903031110368,ok
11,2,11,,"{'loss': 1.9116858026202082, 'status': 'ok'}","{'tid': 11, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [11], 'decay': [11], 'eta': [11], 'gamma_threshold': [11], 'minimum_probability': [11], 'num_topics': [11], 'offset': [11]}, 'vals': {'alpha': [2], 'decay': [1], 'eta': [0], 'gamma_threshold': [3], 'minimum_probability': [2], 'num_topics': [10.0], 'offset': [3]}}",,,0,2021-05-03 20:12:38.026,2021-05-03 20:13:08.328,0.3,0.95,,0.003,0.02,10.0,64,1.9116858026202082,ok
12,2,12,,"{'loss': 1.7792747542973664, 'status': 'ok'}","{'tid': 12, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [12], 'decay': [12], 'eta': [12], 'gamma_threshold': [12], 'minimum_probability': [12], 'num_topics': [12], 'offset': [12]}, 'vals': {'alpha': [6], 'decay': [1], 'eta': [1], 'gamma_threshold': [4], 'minimum_probability': [5], 'num_topics': [13.0], 'offset': [4]}}",,,0,2021-05-03 20:13:08.332,2021-05-03 20:13:28.324,0.06,0.95,auto,0.002,0.001,13.0,256,1.7792747542973664,ok
13,2,13,,"{'loss': 2.2612742449204686, 'status': 'ok'}","{'tid': 13, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [13], 'decay': [13], 'eta': [13], 'gamma_threshold': [13], 'minimum_probability': [13], 'num_topics': [13], 'offset': [13]}, 'vals': {'alpha': [8], 'decay': [6], 'eta': [0], 'gamma_threshold': [6], 'minimum_probability': [5], 'num_topics': [16.0], 'offset': [0]}}",,,0,2021-05-03 20:13:28.328,2021-05-03 20:13:58.136,0.02,0.55,,0.0008,0.001,16.0,1,2.2612742449204686,ok
14,2,14,,"{'loss': 1.8261367300494653, 'status': 'ok'}","{'tid': 14, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [14], 'decay': [14], 'eta': [14], 'gamma_threshold': [14], 'minimum_probability': [14], 'num_topics': [14], 'offset': [14]}, 'vals': {'alpha': [4], 'decay': [6], 'eta': [0], 'gamma_threshold': [7], 'minimum_probability': [1], 'num_topics': [13.0], 'offset': [1]}}",,,0,2021-05-03 20:13:58.140,2021-05-03 20:14:28.797,0.1,0.55,,0.0006,0.05,13.0,4,1.8261367300494653,ok
15,2,15,,"{'loss': 1.867092238276183, 'status': 'ok'}","{'tid': 15, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [15], 'decay': [15], 'eta': [15], 'gamma_threshold': [15], 'minimum_probability': [15], 'num_topics': [15], 'offset': [15]}, 'vals': {'alpha': [10], 'decay': [8], 'eta': [0], 'gamma_threshold': [10], 'minimum_probability': [4], 'num_topics': [11.0], 'offset': [1]}}",,,0,2021-05-03 20:14:28.801,2021-05-03 20:15:01.740,0.005,0.50001,,0.0001,0.005,11.0,4,1.867092238276183,ok
16,2,16,,"{'loss': 1.8846219641669164, 'status': 'ok'}","{'tid': 16, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [16], 'decay': [16], 'eta': [16], 'gamma_threshold': [16], 'minimum_probability': [16], 'num_topics': [16], 'offset': [16]}, 'vals': {'alpha': [13], 'decay': [6], 'eta': [1], 'gamma_threshold': [12], 'minimum_probability': [5], 'num_topics': [13.0], 'offset': [1]}}",,,0,2021-05-03 20:15:01.744,2021-05-03 20:15:37.119,0.0001,0.55,auto,1e-05,0.001,13.0,4,1.8846219641669164,ok
17,2,17,,"{'loss': 1.8312348409940487, 'status': 'ok'}","{'tid': 17, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [17], 'decay': [17], 'eta': [17], 'gamma_threshold': [17], 'minimum_probability': [17], 'num_topics': [17], 'offset': [17]}, 'vals': {'alpha': [13], 'decay': [7], 'eta': [1], 'gamma_threshold': [10], 'minimum_probability': [5], 'num_topics': [10.0], 'offset': [2]}}",,,0,2021-05-03 20:15:37.123,2021-05-03 20:16:10.302,0.0001,0.51,auto,0.0001,0.001,10.0,16,1.8312348409940487,ok
18,2,18,,"{'loss': 1.8629209319603335, 'status': 'ok'}","{'tid': 18, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [18], 'decay': [18], 'eta': [18], 'gamma_threshold': [18], 'minimum_probability': [18], 'num_topics': [18], 'offset': [18]}, 'vals': {'alpha': [4], 'decay': [7], 'eta': [1], 'gamma_threshold': [6], 'minimum_probability': [6], 'num_topics': [14.0], 'offset': [1]}}",,,0,2021-05-03 20:16:10.307,2021-05-03 20:16:40.538,0.1,0.51,auto,0.0008,0.0005,14.0,4,1.8629209319603335,ok
19,2,19,,"{'loss': 2.036847888304408, 'status': 'ok'}","{'tid': 19, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [19], 'decay': [19], 'eta': [19], 'gamma_threshold': [19], 'minimum_probability': [19], 'num_topics': [19], 'offset': [19]}, 'vals': {'alpha': [7], 'decay': [5], 'eta': [1], 'gamma_threshold': [11], 'minimum_probability': [3], 'num_topics': [15.0], 'offset': [4]}}",,,0,2021-05-03 20:16:40.543,2021-05-03 20:17:12.985,0.04,0.6,auto,5e-05,0.01,15.0,256,2.036847888304408,ok
20,2,20,,"{'loss': 1.670355370375583, 'status': 'ok'}","{'tid': 20, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [20], 'decay': [20], 'eta': [20], 'gamma_threshold': [20], 'minimum_probability': [20], 'num_topics': [20], 'offset': [20]}, 'vals': {'alpha': [11], 'decay': [1], 'eta': [0], 'gamma_threshold': [8], 'minimum_probability': [6], 'num_topics': [8.0], 'offset': [2]}}",,,0,2021-05-03 20:17:12.994,2021-05-03 20:17:43.810,0.001,0.95,,0.0004,0.0005,8.0,16,1.670355370375583,ok
21,2,21,,"{'loss': 1.7492333884570783, 'status': 'ok'}","{'tid': 21, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [21], 'decay': [21], 'eta': [21], 'gamma_threshold': [21], 'minimum_probability': [21], 'num_topics': [21], 'offset': [21]}, 'vals': {'alpha': [11], 'decay': [3], 'eta': [0], 'gamma_threshold': [8], 'minimum_probability': [6], 'num_topics': [8.0], 'offset': [2]}}",,,0,2021-05-03 20:17:43.819,2021-05-03 20:18:14.013,0.001,0.8,,0.0004,0.0005,8.0,16,1.7492333884570783,ok
22,2,22,,"{'loss': 1.8561827434141778, 'status': 'ok'}","{'tid': 22, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [22], 'decay': [22], 'eta': [22], 'gamma_threshold': [22], 'minimum_probability': [22], 'num_topics': [22], 'offset': [22]}, 'vals': {'alpha': [11], 'decay': [1], 'eta': [0], 'gamma_threshold': [9], 'minimum_probability': [6], 'num_topics': [9.0], 'offset': [2]}}",,,0,2021-05-03 20:18:14.023,2021-05-03 20:18:45.675,0.001,0.95,,0.0002,0.0005,9.0,16,1.8561827434141778,ok
23,2,23,,"{'loss': 1.8568718160075202, 'status': 'ok'}","{'tid': 23, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [23], 'decay': [23], 'eta': [23], 'gamma_threshold': [23], 'minimum_probability': [23], 'num_topics': [23], 'offset': [23]}, 'vals': {'alpha': [12], 'decay': [1], 'eta': [0], 'gamma_threshold': [2], 'minimum_probability': [2], 'num_topics': [9.0], 'offset': [2]}}",,,0,2021-05-03 20:18:45.684,2021-05-03 20:19:13.512,0.0005,0.95,,0.005,0.02,9.0,16,1.8568718160075202,ok
24,2,24,,"{'loss': 1.815967915653238, 'status': 'ok'}","{'tid': 24, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [24], 'decay': [24], 'eta': [24], 'gamma_threshold': [24], 'minimum_probability': [24], 'num_topics': [24], 'offset': [24]}, 'vals': {'alpha': [5], 'decay': [1], 'eta': [0], 'gamma_threshold': [5], 'minimum_probability': [7], 'num_topics': [9.0], 'offset': [2]}}",,,0,2021-05-03 20:19:13.522,2021-05-03 20:19:43.054,0.08,0.95,,0.001,0.0001,9.0,16,1.815967915653238,ok
25,2,25,,"{'loss': 1.8802431058455351, 'status': 'ok'}","{'tid': 25, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [25], 'decay': [25], 'eta': [25], 'gamma_threshold': [25], 'minimum_probability': [25], 'num_topics': [25], 'offset': [25]}, 'vals': {'alpha': [11], 'decay': [2], 'eta': [1], 'gamma_threshold': [8], 'minimum_probability': [4], 'num_topics': [8.0], 'offset': [5]}}",,,0,2021-05-03 20:19:43.064,2021-05-03 20:19:56.781,0.001,0.9,auto,0.0004,0.005,8.0,1024,1.8802431058455351,ok
26,2,26,,"{'loss': 1.7098734884720033, 'status': 'ok'}","{'tid': 26, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [26], 'decay': [26], 'eta': [26], 'gamma_threshold': [26], 'minimum_probability': [26], 'num_topics': [26], 'offset': [26]}, 'vals': {'alpha': [3], 'decay': [0], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [6], 'num_topics': [9.0], 'offset': [2]}}",,,0,2021-05-03 20:19:56.792,2021-05-03 20:20:27.769,0.2,0.99,auto,0.001,0.0005,9.0,16,1.7098734884720033,ok
27,2,27,,"{'loss': 1.8711158183941308, 'status': 'ok'}","{'tid': 27, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [27], 'decay': [27], 'eta': [27], 'gamma_threshold': [27], 'minimum_probability': [27], 'num_topics': [27], 'offset': [27]}, 'vals': {'alpha': [7], 'decay': [5], 'eta': [0], 'gamma_threshold': [5], 'minimum_probability': [6], 'num_topics': [8.0], 'offset': [0]}}",,,0,2021-05-03 20:20:27.778,2021-05-03 20:20:55.021,0.04,0.6,,0.001,0.0005,8.0,1,1.8711158183941308,ok
28,2,28,,"{'loss': 1.9528735623770634, 'status': 'ok'}","{'tid': 28, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [28], 'decay': [28], 'eta': [28], 'gamma_threshold': [28], 'minimum_probability': [28], 'num_topics': [28], 'offset': [28]}, 'vals': {'alpha': [11], 'decay': [4], 'eta': [1], 'gamma_threshold': [8], 'minimum_probability': [0], 'num_topics': [9.0], 'offset': [5]}}",,,0,2021-05-03 20:20:55.031,2021-05-03 20:21:17.597,0.001,0.7,auto,0.0004,0.1,9.0,1024,1.9528735623770634,ok
29,2,29,,"{'loss': 1.7501307563793755, 'status': 'ok'}","{'tid': 29, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [29], 'decay': [29], 'eta': [29], 'gamma_threshold': [29], 'minimum_probability': [29], 'num_topics': [29], 'offset': [29]}, 'vals': {'alpha': [5], 'decay': [3], 'eta': [0], 'gamma_threshold': [11], 'minimum_probability': [6], 'num_topics': [8.0], 'offset': [2]}}",,,0,2021-05-03 20:21:17.607,2021-05-03 20:21:48.425,0.08,0.8,,5e-05,0.0005,8.0,16,1.7501307563793755,ok
30,2,30,,"{'loss': 1.793369269441128, 'status': 'ok'}","{'tid': 30, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [30], 'decay': [30], 'eta': [30], 'gamma_threshold': [30], 'minimum_probability': [30], 'num_topics': [30], 'offset': [30]}, 'vals': {'alpha': [2], 'decay': [1], 'eta': [1], 'gamma_threshold': [9], 'minimum_probability': [1], 'num_topics': [12.0], 'offset': [2]}}",,,0,2021-05-03 20:21:48.434,2021-05-03 20:22:22.597,0.3,0.95,auto,0.0002,0.05,12.0,16,1.793369269441128,ok
31,2,31,,"{'loss': 1.7161715918664857, 'status': 'ok'}","{'tid': 31, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [31], 'decay': [31], 'eta': [31], 'gamma_threshold': [31], 'minimum_probability': [31], 'num_topics': [31], 'offset': [31]}, 'vals': {'alpha': [3], 'decay': [8], 'eta': [0], 'gamma_threshold': [0], 'minimum_probability': [4], 'num_topics': [10.0], 'offset': [3]}}",,,0,2021-05-03 20:22:22.606,2021-05-03 20:22:48.022,0.2,0.50001,,0.02,0.005,10.0,64,1.7161715918664857,ok
32,2,32,,"{'loss': 1.9231771000922278, 'status': 'ok'}","{'tid': 32, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [32], 'decay': [32], 'eta': [32], 'gamma_threshold': [32], 'minimum_probability': [32], 'num_topics': [32], 'offset': [32]}, 'vals': {'alpha': [9], 'decay': [4], 'eta': [1], 'gamma_threshold': [1], 'minimum_probability': [6], 'num_topics': [9.0], 'offset': [4]}}",,,0,2021-05-03 20:22:48.032,2021-05-03 20:23:13.270,0.01,0.7,auto,0.01,0.0005,9.0,256,1.9231771000922278,ok
33,2,33,,"{'loss': 1.7364730207416497, 'status': 'ok'}","{'tid': 33, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [33], 'decay': [33], 'eta': [33], 'gamma_threshold': [33], 'minimum_probability': [33], 'num_topics': [33], 'offset': [33]}, 'vals': {'alpha': [12], 'decay': [1], 'eta': [0], 'gamma_threshold': [4], 'minimum_probability': [7], 'num_topics': [8.0], 'offset': [0]}}",,,0,2021-05-03 20:23:13.279,2021-05-03 20:23:42.187,0.0005,0.95,,0.002,0.0001,8.0,1,1.7364730207416497,ok
34,2,34,,"{'loss': 1.719874648098024, 'status': 'ok'}","{'tid': 34, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [34], 'decay': [34], 'eta': [34], 'gamma_threshold': [34], 'minimum_probability': [34], 'num_topics': [34], 'offset': [34]}, 'vals': {'alpha': [0], 'decay': [1], 'eta': [1], 'gamma_threshold': [2], 'minimum_probability': [2], 'num_topics': [12.0], 'offset': [3]}}",,,0,2021-05-03 20:23:42.198,2021-05-03 20:24:10.831,0.5,0.95,auto,0.005,0.02,12.0,64,1.719874648098024,ok
35,2,35,,"{'loss': 1.6296604989245072, 'status': 'ok'}","{'tid': 35, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [35], 'decay': [35], 'eta': [35], 'gamma_threshold': [35], 'minimum_probability': [35], 'num_topics': [35], 'offset': [35]}, 'vals': {'alpha': [10], 'decay': [2], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [0], 'num_topics': [10.0], 'offset': [2]}}",,,0,2021-05-03 20:24:10.840,2021-05-03 20:24:43.433,0.005,0.9,auto,0.001,0.1,10.0,16,1.6296604989245072,ok
36,2,36,,"{'loss': 1.8348242498923555, 'status': 'ok'}","{'tid': 36, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [36], 'decay': [36], 'eta': [36], 'gamma_threshold': [36], 'minimum_probability': [36], 'num_topics': [36], 'offset': [36]}, 'vals': {'alpha': [7], 'decay': [2], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [0], 'num_topics': [10.0], 'offset': [5]}}",,,0,2021-05-03 20:24:43.443,2021-05-03 20:24:57.965,0.04,0.9,auto,0.001,0.1,10.0,1024,1.8348242498923555,ok
37,2,37,,"{'loss': 1.7524946434226465, 'status': 'ok'}","{'tid': 37, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [37], 'decay': [37], 'eta': [37], 'gamma_threshold': [37], 'minimum_probability': [37], 'num_topics': [37], 'offset': [37]}, 'vals': {'alpha': [10], 'decay': [2], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [0], 'num_topics': [11.0], 'offset': [2]}}",,,0,2021-05-03 20:24:57.975,2021-05-03 20:25:30.841,0.005,0.9,auto,0.001,0.1,11.0,16,1.7524946434226465,ok
38,2,38,,"{'loss': 1.8641319046354359, 'status': 'ok'}","{'tid': 38, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [38], 'decay': [38], 'eta': [38], 'gamma_threshold': [38], 'minimum_probability': [38], 'num_topics': [38], 'offset': [38]}, 'vals': {'alpha': [10], 'decay': [2], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [0], 'num_topics': [10.0], 'offset': [0]}}",,,0,2021-05-03 20:25:30.851,2021-05-03 20:26:02.732,0.005,0.9,auto,0.001,0.1,10.0,1,1.8641319046354359,ok
39,2,39,,"{'loss': 1.7994252833247044, 'status': 'ok'}","{'tid': 39, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [39], 'decay': [39], 'eta': [39], 'gamma_threshold': [39], 'minimum_probability': [39], 'num_topics': [39], 'offset': [39]}, 'vals': {'alpha': [10], 'decay': [0], 'eta': [1], 'gamma_threshold': [0], 'minimum_probability': [0], 'num_topics': [11.0], 'offset': [2]}}",,,0,2021-05-03 20:26:02.741,2021-05-03 20:26:29.198,0.005,0.99,auto,0.02,0.1,11.0,16,1.7994252833247044,ok
40,2,40,,"{'loss': 2.065115286861917, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [40], 'decay': [40], 'eta': [40], 'gamma_threshold': [40], 'minimum_probability': [40], 'num_topics': [40], 'offset': [40]}, 'vals': {'alpha': [9], 'decay': [2], 'eta': [1], 'gamma_threshold': [5], 'minimum_probability': [3], 'num_topics': [9.0], 'offset': [3]}}",,,0,2021-05-03 20:26:29.212,2021-05-03 20:26:58.750,0.01,0.9,auto,0.001,0.01,9.0,64,2.065115286861917,ok
41,2,41,,"{'loss': 1.719204178800729, 'status': 'ok'}","{'tid': 41, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [41], 'decay': [41], 'eta': [41], 'gamma_threshold': [41], 'minimum_probability': [41], 'num_topics': [41], 'offset': [41]}, 'vals': {'alpha': [6], 'decay': [3], 'eta': [1], 'gamma_threshold': [12], 'minimum_probability': [1], 'num_topics': [12.0], 'offset': [4]}}",,,0,2021-05-03 20:26:58.760,2021-05-03 20:27:28.196,0.06,0.8,auto,1e-05,0.05,12.0,256,1.719204178800729,ok
42,2,42,,"{'loss': 1.6685027893444642, 'status': 'ok'}","{'tid': 42, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [42], 'decay': [42], 'eta': [42], 'gamma_threshold': [42], 'minimum_probability': [42], 'num_topics': [42], 'offset': [42]}, 'vals': {'alpha': [1], 'decay': [5], 'eta': [1], 'gamma_threshold': [3], 'minimum_probability': [0], 'num_topics': [11.0], 'offset': [5]}}",,,0,2021-05-03 20:27:28.206,2021-05-03 20:27:59.490,0.4,0.6,auto,0.003,0.1,11.0,1024,1.6685027893444642,ok
43,2,43,,"{'loss': 1.8385779896119796, 'status': 'ok'}","{'tid': 43, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [43], 'decay': [43], 'eta': [43], 'gamma_threshold': [43], 'minimum_probability': [43], 'num_topics': [43], 'offset': [43]}, 'vals': {'alpha': [7], 'decay': [8], 'eta': [1], 'gamma_threshold': [1], 'minimum_probability': [7], 'num_topics': [10.0], 'offset': [2]}}",,,0,2021-05-03 20:27:59.501,2021-05-03 20:28:24.562,0.04,0.50001,auto,0.01,0.0001,10.0,16,1.8385779896119796,ok
44,2,44,,"{'loss': 1.8159503954825733, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [44], 'decay': [44], 'eta': [44], 'gamma_threshold': [44], 'minimum_probability': [44], 'num_topics': [44], 'offset': [44]}, 'vals': {'alpha': [8], 'decay': [2], 'eta': [1], 'gamma_threshold': [7], 'minimum_probability': [2], 'num_topics': [9.0], 'offset': [1]}}",,,0,2021-05-03 20:28:24.574,2021-05-03 20:28:54.316,0.02,0.9,auto,0.0006,0.02,9.0,4,1.8159503954825733,ok
