,state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,alpha,decay,eta,gamma_threshold,minimum_probability,num_topics,offset,loss,status
40,2,40,,"{'loss': 8.125645028244064, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [40], 'decay': [40], 'eta': [40], 'gamma_threshold': [40], 'minimum_probability': [40], 'num_topics': [40], 'offset': [40]}, 'vals': {'alpha': [12], 'decay': [0], 'eta': [0], 'gamma_threshold': [12], 'minimum_probability': [6], 'num_topics': [10.0], 'offset': [5]}}",,,0,2021-05-03 21:42:24.606,2021-05-03 21:42:48.353,0.0005,0.99,,1e-05,0.0005,10.0,1024,8.125645028244064,ok
41,2,41,,"{'loss': 7.70209280698424, 'status': 'ok'}","{'tid': 41, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [41], 'decay': [41], 'eta': [41], 'gamma_threshold': [41], 'minimum_probability': [41], 'num_topics': [41], 'offset': [41]}, 'vals': {'alpha': [6], 'decay': [6], 'eta': [0], 'gamma_threshold': [0], 'minimum_probability': [6], 'num_topics': [14.0], 'offset': [2]}}",,,0,2021-05-03 21:42:48.363,2021-05-03 21:43:22.132,0.06,0.55,,0.02,0.0005,14.0,16,7.70209280698424,ok
42,2,42,,"{'loss': 7.796687460251459, 'status': 'ok'}","{'tid': 42, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [42], 'decay': [42], 'eta': [42], 'gamma_threshold': [42], 'minimum_probability': [42], 'num_topics': [42], 'offset': [42]}, 'vals': {'alpha': [13], 'decay': [1], 'eta': [0], 'gamma_threshold': [10], 'minimum_probability': [1], 'num_topics': [11.0], 'offset': [1]}}",,,0,2021-05-03 21:43:22.141,2021-05-03 21:44:09.511,0.0001,0.95,,0.0001,0.05,11.0,4,7.796687460251459,ok
43,2,43,,"{'loss': 7.740713410139605, 'status': 'ok'}","{'tid': 43, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [43], 'decay': [43], 'eta': [43], 'gamma_threshold': [43], 'minimum_probability': [43], 'num_topics': [43], 'offset': [43]}, 'vals': {'alpha': [6], 'decay': [4], 'eta': [0], 'gamma_threshold': [3], 'minimum_probability': [7], 'num_topics': [9.0], 'offset': [3]}}",,,0,2021-05-03 21:44:09.520,2021-05-03 21:44:50.276,0.06,0.7,,0.003,0.0001,9.0,64,7.740713410139605,ok
44,2,44,,"{'loss': 7.918100405437042, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [44], 'decay': [44], 'eta': [44], 'gamma_threshold': [44], 'minimum_probability': [44], 'num_topics': [44], 'offset': [44]}, 'vals': {'alpha': [3], 'decay': [5], 'eta': [1], 'gamma_threshold': [9], 'minimum_probability': [0], 'num_topics': [10.0], 'offset': [5]}}",,,0,2021-05-03 21:44:50.286,2021-05-03 21:45:31.460,0.2,0.6,auto,0.0002,0.1,10.0,1024,7.918100405437042,ok
45,2,45,,"{'loss': 7.721875909945256, 'status': 'ok'}","{'tid': 45, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [45], 'decay': [45], 'eta': [45], 'gamma_threshold': [45], 'minimum_probability': [45], 'num_topics': [45], 'offset': [45]}, 'vals': {'alpha': [5], 'decay': [2], 'eta': [0], 'gamma_threshold': [5], 'minimum_probability': [2], 'num_topics': [12.0], 'offset': [1]}}",,,0,2021-05-03 21:45:31.471,2021-05-03 21:46:13.373,0.08,0.9,,0.001,0.02,12.0,4,7.721875909945256,ok
46,2,46,,"{'loss': 7.8242596417258605, 'status': 'ok'}","{'tid': 46, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [46], 'decay': [46], 'eta': [46], 'gamma_threshold': [46], 'minimum_probability': [46], 'num_topics': [46], 'offset': [46]}, 'vals': {'alpha': [2], 'decay': [0], 'eta': [0], 'gamma_threshold': [11], 'minimum_probability': [5], 'num_topics': [13.0], 'offset': [2]}}",,,0,2021-05-03 21:46:13.384,2021-05-03 21:47:00.870,0.3,0.99,,5e-05,0.001,13.0,16,7.8242596417258605,ok
47,2,47,,"{'loss': 7.7943997236032825, 'status': 'ok'}","{'tid': 47, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [47], 'decay': [47], 'eta': [47], 'gamma_threshold': [47], 'minimum_probability': [47], 'num_topics': [47], 'offset': [47]}, 'vals': {'alpha': [1], 'decay': [8], 'eta': [1], 'gamma_threshold': [6], 'minimum_probability': [4], 'num_topics': [15.0], 'offset': [4]}}",,,0,2021-05-03 21:47:00.880,2021-05-03 21:47:47.994,0.4,0.50001,auto,0.0008,0.005,15.0,256,7.7943997236032825,ok
48,2,48,,"{'loss': 7.733504681042129, 'status': 'ok'}","{'tid': 48, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [48], 'decay': [48], 'eta': [48], 'gamma_threshold': [48], 'minimum_probability': [48], 'num_topics': [48], 'offset': [48]}, 'vals': {'alpha': [7], 'decay': [6], 'eta': [0], 'gamma_threshold': [7], 'minimum_probability': [3], 'num_topics': [14.0], 'offset': [3]}}",,,0,2021-05-03 21:47:48.005,2021-05-03 21:48:32.171,0.04,0.55,,0.0006,0.01,14.0,64,7.733504681042129,ok
49,2,49,,"{'loss': 7.7315924137983565, 'status': 'ok'}","{'tid': 49, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'alpha': [49], 'decay': [49], 'eta': [49], 'gamma_threshold': [49], 'minimum_probability': [49], 'num_topics': [49], 'offset': [49]}, 'vals': {'alpha': [8], 'decay': [1], 'eta': [1], 'gamma_threshold': [0], 'minimum_probability': [1], 'num_topics': [10.0], 'offset': [0]}}",,,0,2021-05-03 21:48:32.181,2021-05-03 21:49:06.138,0.02,0.95,auto,0.02,0.05,10.0,1,7.7315924137983565,ok
